B_mean,G_mean,R_mean,B_std,G_std,R_std,intensity,symmetry,B_io_mean_diff,G_io_mean_diff,R_io_mean_diff,intensity_io_diff,B_bin1,B_bin2,B_bin3,B_bin4,B_bin5,B_bin6,B_bin7,B_bin8,G_bin1,G_bin2,G_bin3,G_bin4,G_bin5,G_bin6,G_bin7,G_bin8,R_bin1,R_bin2,R_bin3,R_bin4,R_bin5,R_bin6,R_bin7,R_bin8,edge_density,edge_std
153.71963500976562,153.77496337890625,170.95774841308594,31.109931840094053,34.732820978838916,21.06583874070296,158.89047241210938,0.5824409562741713,21.969670827848418,25.142395784079774,14.056731319932219,64.35959019238751,1.52587890625e-05,0.0152130126953125,0.06536865234375,0.0773468017578125,0.3038482666015625,0.507843017578125,0.030364990234375,0.0,6.103515625e-05,0.03057861328125,0.0744781494140625,0.0654144287109375,0.2655792236328125,0.5123138427734375,0.05157470703125,0.0,0.0,0.0,1.52587890625e-05,0.05950927734375,0.1665496826171875,0.6581573486328125,0.1157684326171875,0.0,1.494140625,19.462101715069846
97.61106872558594,113.88900756835938,158.68788146972656,31.673945016189368,34.30490603959143,20.98137042471336,125.41455078125,0.6681651373442228,12.2043675064211,16.036063116535804,6.022985363774424,37.80413809576041,0.011474609375,0.18511962890625,0.202392578125,0.45123291015625,0.1408843994140625,0.0085601806640625,0.000335693359375,0.0,0.0054779052734375,0.0805206298828125,0.222259521484375,0.266204833984375,0.3535003662109375,0.070281982421875,0.0017547607421875,0.0,0.0,0.0,3.0517578125e-05,0.0709991455078125,0.43951416015625,0.419464111328125,0.069915771484375,7.62939453125e-05,3.027191162109375,27.618288506095695
139.9136199951172,157.39120483398438,168.47555541992188,21.672923354546825,21.029343327820573,15.182127373126367,158.70578002929688,0.5979888493976739,5.875137838530215,9.104469027546038,4.206640219951197,21.804462824408375,0.0,0.000701904296875,0.0417327880859375,0.1746673583984375,0.63641357421875,0.1330108642578125,0.0117645263671875,0.001708984375,0.0,0.0,0.00823974609375,0.08489990234375,0.3979949951171875,0.484832763671875,0.021942138671875,0.0020904541015625,0.0,0.0,0.0,0.004638671875,0.2529754638671875,0.7018890380859375,0.0380859375,0.002410888671875,4.692535400390625,34.27209708517543
64.40777587890625,86.39785766601562,150.8773193359375,14.072713628913592,18.074207462316952,16.286261209712723,103.15924072265625,0.4075490618328586,5.705393538856153,10.792828560828479,8.923852645243265,28.901883856762936,0.020355224609375,0.4229583740234375,0.549591064453125,0.007049560546875,4.57763671875e-05,0.0,0.0,0.0,0.0101470947265625,0.1091156005859375,0.547760009765625,0.33148193359375,0.001495361328125,0.0,0.0,0.0,0.0,0.0,0.006866455078125,0.0860748291015625,0.5938568115234375,0.3120880126953125,0.0011138916015625,0.0,21.038589477539062,70.15852100470792
134.2152557373047,129.24481201171875,167.25038146972656,27.78096724233528,27.259732595542474,23.378286035810167,141.18849182128906,0.18723483254095072,1.8656107905548893,2.6432839941098294,3.479966280161001,8.42974528882965,0.0,0.001190185546875,0.0813446044921875,0.334625244140625,0.399169921875,0.1627044677734375,0.0193023681640625,0.0016632080078125,1.52587890625e-05,0.0023345947265625,0.109100341796875,0.3654327392578125,0.3936004638671875,0.1151123046875,0.0130157470703125,0.0013885498046875,0.0,3.0517578125e-05,0.0012969970703125,0.0382080078125,0.34759521484375,0.462646484375,0.1427001953125,0.0075225830078125,62.154693603515625,109.48169222271629
118.18525695800781,122.74990844726562,143.22879028320312,19.927861307725408,22.241556687059663,15.592642040939012,128.3339385986328,0.5059898787081032,3.471469544270242,1.3006980753664692,2.205165134573093,5.442602064166863,0.0,0.006622314453125,0.103546142578125,0.5628814697265625,0.3152008056640625,0.01165771484375,9.1552734375e-05,0.0,0.0,0.01123046875,0.090362548828125,0.47723388671875,0.390594482421875,0.030059814453125,0.000518798828125,0.0,0.0,0.0,0.0186004638671875,0.10943603515625,0.775177001953125,0.0966949462890625,9.1552734375e-05,0.0,8.992080688476562,47.03321231272057
57.77671813964844,71.99493408203125,151.92202758789062,13.704564555973523,13.317639897592361,11.83357389313135,94.28085327148438,0.5574393021133974,2.648231282574212,2.125152740555645,0.5407793178055087,5.131262515188681,0.0258331298828125,0.6523284912109375,0.3166656494140625,0.004852294921875,0.000213623046875,7.62939453125e-05,3.0517578125e-05,0.0,0.00164794921875,0.2298736572265625,0.740386962890625,0.0273895263671875,0.000579833984375,7.62939453125e-05,3.0517578125e-05,1.52587890625e-05,0.0,0.0,0.001129150390625,0.04644775390625,0.7447509765625,0.206939697265625,0.0006561279296875,7.62939453125e-05,8.069915771484375,44.63972425060064
172.6952667236328,204.6093292236328,251.69285583496094,26.867838109278672,22.81079050212415,4.255196471113983,215.0508270263672,0.21477888237834666,9.963755985332085,7.938116086541569,0.32877633529830064,17.68447887772348,0.0,0.0001068115234375,0.00250244140625,0.05706787109375,0.227264404296875,0.48126220703125,0.2015838623046875,0.03021240234375,0.0,0.0,0.0,0.0004730224609375,0.0348358154296875,0.2257537841796875,0.5302276611328125,0.208709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0007476806640625,0.9992523193359375,66.09237670898438,111.73787988747914
156.19888305664062,157.4513702392578,158.53598022460938,16.65124723247387,15.42202589496477,13.337198995827288,157.6355438232422,0.7496519248344117,1.859516900021383,2.27767579475006,1.728725147369616,6.202289564435802,0.0,0.0022125244140625,0.0088653564453125,0.0177459716796875,0.466644287109375,0.50445556640625,7.62939453125e-05,0.0,0.0,0.0003204345703125,0.007354736328125,0.015899658203125,0.4283599853515625,0.548065185546875,0.0,0.0,0.0,0.0,0.0,0.0114593505859375,0.4001922607421875,0.588348388671875,0.0,0.0,0.801544189453125,14.274147793227476
97.22113037109375,122.80453491210938,173.66397094726562,19.125566213830243,22.635556313250916,22.439491109058846,135.0906219482422,0.39396146236842206,2.8185283360662936,7.651979441272353,3.4798596783776645,17.544742181281563,0.0,0.023162841796875,0.4862060546875,0.4196014404296875,0.0697784423828125,0.001251220703125,0.0,0.0,0.0,0.0043182373046875,0.08734130859375,0.50579833984375,0.345947265625,0.0554962158203125,0.0010986328125,0.0,0.0,0.0,0.0,0.0003509521484375,0.3306884765625,0.4278717041015625,0.2257232666015625,0.0153656005859375,29.7271728515625,81.83351557523216
113.33665466308594,118.06936645507812,135.67356872558594,38.71151562623459,41.01866370069853,39.04206021011485,122.79237365722656,0.7301342885181956,25.181347216352027,26.726536443972144,27.408186992357393,80.2519551800004,0.0,0.24261474609375,0.056060791015625,0.0989227294921875,0.6023712158203125,3.0517578125e-05,0.0,0.0,0.0,0.2228240966796875,0.075439453125,0.1027984619140625,0.5476837158203125,0.0512542724609375,0.0,0.0,0.0,0.0665130615234375,0.1593170166015625,0.0989532470703125,0.2422637939453125,0.432952880859375,0.0,0.0,0.76263427734375,13.92444360402514
119.54100036621094,124.34693908691406,175.40203857421875,34.40294980376594,30.784662486816348,30.572710533891772,139.0586700439453,0.39916765656727904,4.0964173643201605,2.1600968118829655,5.065723373886662,9.769349127096746,0.000213623046875,0.056732177734375,0.2107086181640625,0.2854156494140625,0.32000732421875,0.116668701171875,0.00970458984375,0.00054931640625,0.0007781982421875,0.0142822265625,0.2046966552734375,0.2721099853515625,0.3813323974609375,0.120513916015625,0.00616455078125,0.0001220703125,0.0,0.0004425048828125,0.00592041015625,0.0937042236328125,0.17889404296875,0.322296142578125,0.391998291015625,0.006744384765625,19.06585693359375,67.06926730965638
108.51066589355469,117.93537902832031,167.43637084960938,32.34617398840137,32.906090793539065,33.81283589847554,131.65921020507812,0.19928006925965921,0.18028298767070794,2.5091862003574263,0.3446204099708936,4.165793169921983,0.0,0.0678863525390625,0.3257904052734375,0.30401611328125,0.2404632568359375,0.0574188232421875,0.00433349609375,9.1552734375e-05,0.0,0.012847900390625,0.288726806640625,0.3249053955078125,0.2347564697265625,0.128204345703125,0.0102691650390625,0.0002899169921875,0.0,0.0,0.000762939453125,0.147857666015625,0.2791748046875,0.2848052978515625,0.2540130615234375,0.03338623046875,66.86279296875,112.15783130682104
143.1044921875,146.49974060058594,173.7613067626953,19.28107923435162,18.160138183097516,17.702927239252546,154.26585388183594,0.22391000683494852,5.108957881041391,2.3931785153772864,1.3876982163632974,7.203972347669293,0.0,0.0,0.002227783203125,0.1976318359375,0.6171112060546875,0.16766357421875,0.0146026611328125,0.000762939453125,0.0,0.0,0.001495361328125,0.13372802734375,0.6458282470703125,0.2060546875,0.0123748779296875,0.000518798828125,0.0,0.0,3.0517578125e-05,0.02264404296875,0.1448516845703125,0.712188720703125,0.11865234375,0.0016326904296875,55.99525451660156,105.56193145899904
110.62680053710938,137.21441650390625,196.93292236328125,14.535825623452883,15.73854787877153,16.135637013785736,152.0428924560547,0.5824252971203975,0.792594462230177,2.936717066524764,1.7876581405548393,7.05719319930472,0.0,0.00140380859375,0.1626434326171875,0.7107086181640625,0.124603271484375,0.000640869140625,0.0,0.0,0.0,3.0517578125e-05,0.0145416259765625,0.2630462646484375,0.65899658203125,0.06304931640625,0.000335693359375,0.0,0.0,0.0,0.0,0.000823974609375,0.026641845703125,0.347320556640625,0.60516357421875,0.020050048828125,5.5213165283203125,37.114024014053996
143.00784301757812,160.33717346191406,174.2574462890625,17.17717106572149,18.041106220006075,16.57625661661784,162.53079223632812,0.37237904861820803,4.926465348284118,5.022487648018377,4.905482054364306,14.9323833135158,0.0,0.00421142578125,0.0172119140625,0.096893310546875,0.734710693359375,0.146820068359375,0.000152587890625,0.0,0.0,0.0034942626953125,0.0143585205078125,0.0145263671875,0.4127349853515625,0.54595947265625,0.0089263916015625,0.0,0.0,0.000518798828125,0.010589599609375,0.0094757080078125,0.069793701171875,0.8137054443359375,0.095916748046875,0.0,22.921829223632812,72.93597327155496
116.90957641601562,132.63397216796875,145.10360717773438,20.32088474399145,21.033696968142877,19.67320153951666,134.56871032714844,0.48498575844302205,3.3406190195793,4.557166386245797,3.090251983363906,11.939151804728425,0.0001373291015625,0.00152587890625,0.1101531982421875,0.6350555419921875,0.2111663818359375,0.0419158935546875,4.57763671875e-05,0.0,0.00018310546875,0.0005340576171875,0.018585205078125,0.439208984375,0.421142578125,0.1146087646484375,0.0057373046875,0.0,0.0,0.0,0.0004425048828125,0.1997222900390625,0.5882720947265625,0.1857452392578125,0.02581787109375,0.0,3.5057830810546875,29.693167070178554
122.86856079101562,135.29983520507812,153.75433349609375,22.110715156025687,21.686425697729792,18.82787083646166,139.3979949951172,0.32892202493945966,1.0311057223832663,4.095389752565161,7.843797646328184,14.605433575637463,0.0,3.0517578125e-05,0.0839080810546875,0.5345916748046875,0.3170623779296875,0.0615692138671875,0.002838134765625,0.0,0.0,0.0,0.0167388916015625,0.3864593505859375,0.4463348388671875,0.14398193359375,0.0064849853515625,0.0,0.0,0.0,0.002410888671875,0.0875244140625,0.52215576171875,0.3718109130859375,0.0160980224609375,0.0,33.32633972167969,85.9509843444711
103.94151306152344,124.02265930175781,175.03915405273438,26.97809837713886,24.914688836756742,19.34241744746782,136.98892211914062,0.13889247789075718,4.031337799408483,3.6774195281931554,3.0443203101684873,7.828963607590765,0.0016021728515625,0.04315185546875,0.3557891845703125,0.431060791015625,0.1344451904296875,0.0283050537109375,0.0048065185546875,0.0008392333984375,0.0006103515625,0.0126190185546875,0.0983123779296875,0.436614990234375,0.386688232421875,0.0580902099609375,0.0062255859375,0.0008392333984375,0.0,0.0001373291015625,0.0024566650390625,0.01995849609375,0.140716552734375,0.6650390625,0.1668853759765625,0.0048065185546875,67.37251281738281,112.43191399733531
146.6298065185547,153.14288330078125,171.418212890625,13.276163856046086,11.345966580832744,5.5809932515124565,157.86622619628906,0.5475353864911288,1.2341126371826903,0.005065766037027686,0.13493985732176128,0.5400212153807615,0.0,0.0,0.0,0.063018798828125,0.7930145263671875,0.13861083984375,0.005096435546875,0.0002593994140625,0.0,0.0,0.0,0.0106964111328125,0.7198333740234375,0.266204833984375,0.0031890869140625,7.62939453125e-05,0.0,0.0,0.0,0.0,0.0267181396484375,0.9720001220703125,0.00128173828125,0.0,0.256805419921875,8.088228054177062
120.43769836425781,134.80007934570312,179.6781463623047,20.113988528429882,22.19679624778268,20.169690339835356,146.59628295898438,0.730358831545613,1.4626297124827374,5.195701773770189,2.12506694453684,7.753249412152087,0.0,0.00048828125,0.1456451416015625,0.3971710205078125,0.4546661376953125,0.0019683837890625,6.103515625e-05,0.0,0.0,0.0001983642578125,0.0302581787109375,0.368927001953125,0.4739227294921875,0.126617431640625,7.62939453125e-05,0.0,0.0,0.0,1.52587890625e-05,0.0023040771484375,0.2104034423828125,0.3878326416015625,0.3993377685546875,0.0001068115234375,1.6614532470703125,20.51609492839047
100.88429260253906,134.9943084716797,162.4947509765625,19.311433965226147,20.57201441411967,19.70257366983641,139.3486785888672,0.28477819204800486,5.74033060053938,8.07638186050007,8.204961427065648,23.5573509285437,0.00067138671875,0.0141448974609375,0.4075775146484375,0.48663330078125,0.0869903564453125,0.0038909912109375,7.62939453125e-05,1.52587890625e-05,0.0001068115234375,0.0032806396484375,0.0245819091796875,0.3312835693359375,0.5309906005859375,0.1064910888671875,0.0032501220703125,1.52587890625e-05,4.57763671875e-05,0.0023956298828125,0.004058837890625,0.029022216796875,0.388946533203125,0.517669677734375,0.057586669921875,0.000274658203125,39.6881103515625,92.44091105333523
73.00051879882812,98.26005554199219,145.5776824951172,25.392587058313907,21.748733263822505,24.96120296416488,109.52912902832031,0.49166544030564635,6.7467934379578836,2.2664123025874723,2.1538234504022284,0.24363931339324552,0.024322509765625,0.36053466796875,0.4400634765625,0.14447021484375,0.0271453857421875,0.002960205078125,0.0005035400390625,0.0,0.0,0.0395050048828125,0.4361572265625,0.4266815185546875,0.0894012451171875,0.007659912109375,0.0005950927734375,0.0,0.0,0.0013580322265625,0.0274810791015625,0.202545166015625,0.50079345703125,0.2390899658203125,0.02801513671875,0.0007171630859375,13.361663818359375,56.82156468882907
114.69595336914062,145.818359375,215.84027099609375,19.109052231323933,21.593287770779813,15.058419947109797,163.23207092285156,0.3951598074830199,2.219070226187881,5.108639376051663,0.2858333009889833,10.034018409669187,0.0001373291015625,0.0043182373046875,0.13348388671875,0.639434814453125,0.204925537109375,0.017242431640625,0.000457763671875,0.0,0.0,0.0008697509765625,0.0104522705078125,0.179351806640625,0.529876708984375,0.2633056640625,0.0158233642578125,0.0003204345703125,0.0,0.0,0.0,0.0001068115234375,0.00140380859375,0.0483245849609375,0.6560211181640625,0.2941436767578125,27.56378173828125,79.17703126252027
84.96514892578125,97.81707763671875,176.9573516845703,16.226170553833054,16.35505270935586,14.38338739152184,120.01861572265625,0.36928338920478837,2.3783082086172556,4.527811098489455,0.07642572330168917,8.728669746796157,4.57763671875e-05,0.0907745361328125,0.6562957763671875,0.2458038330078125,0.0069122314453125,0.0001678466796875,0.0,0.0,0.0,0.0170440673828125,0.4225616455078125,0.52801513671875,0.0319671630859375,0.0004119873046875,0.0,0.0,0.0,0.0,0.0,3.0517578125e-05,0.1268463134765625,0.69757080078125,0.175262451171875,0.0002899169921875,22.30316162109375,72.04078841241451
145.50650024414062,146.7718963623047,160.66891479492188,24.915954684392826,24.116467192535357,21.379962943099468,150.77764892578125,0.14159689765741115,4.7636705130697905,4.76477837049876,5.044747972484259,14.544853230634544,3.0517578125e-05,0.0046844482421875,0.0256805419921875,0.17120361328125,0.53326416015625,0.2330780029296875,0.031707763671875,0.0003509521484375,6.103515625e-05,0.0048828125,0.022003173828125,0.1486358642578125,0.5541534423828125,0.2385101318359375,0.0314178466796875,0.000335693359375,7.62939453125e-05,0.005615234375,0.0125274658203125,0.0397186279296875,0.321746826171875,0.58709716796875,0.0330352783203125,0.00018310546875,70.38803100585938,113.99330242436316
74.09664916992188,98.37550354003906,150.86715698242188,28.145433610230192,29.29105469095985,31.747153680214872,111.3023681640625,0.2077606544930984,7.629958324857245,9.490181393450175,15.222503505555501,32.97017920557903,0.0272064208984375,0.3838958740234375,0.3776702880859375,0.1612701416015625,0.0446319580078125,0.0048980712890625,0.00042724609375,0.0,0.000274658203125,0.097259521484375,0.4066314697265625,0.3348846435546875,0.1290740966796875,0.029510498046875,0.002197265625,0.0001678466796875,0.0,0.01080322265625,0.0534210205078125,0.1196746826171875,0.42425537109375,0.29962158203125,0.086273193359375,0.005950927734375,49.81636047363281,101.10144484594393
134.10546875,142.55723571777344,151.97596740722656,28.11356511250327,26.527984614835606,24.4198146813244,144.4083709716797,0.3303596275358867,6.855065810316766,3.237068829113234,1.4809696553557927,9.37330710461464,0.003082275390625,0.0198974609375,0.05499267578125,0.28131103515625,0.498504638671875,0.1202392578125,0.021881103515625,9.1552734375e-05,0.0039825439453125,0.0184173583984375,0.0182647705078125,0.190643310546875,0.501312255859375,0.261260986328125,0.0060577392578125,6.103515625e-05,0.0028076171875,0.016754150390625,0.00714111328125,0.0854034423828125,0.4719390869140625,0.4095611572265625,0.0063934326171875,0.0,25.847854614257812,76.96162250418018
112.82002258300781,128.9589385986328,167.87535095214844,20.70405959210029,21.825173618729472,15.019952723853153,138.74896240234375,0.5344117936533098,9.192469128727023,10.790119010067194,4.980697387726799,26.61927186879504,0.0,0.0160064697265625,0.1767425537109375,0.5725250244140625,0.2245025634765625,0.0098724365234375,0.0003509521484375,0.0,0.0,0.002838134765625,0.07781982421875,0.3226776123046875,0.5394134521484375,0.05621337890625,0.00103759765625,0.0,0.0,0.0,0.0,0.00128173828125,0.3107147216796875,0.64520263671875,0.0423431396484375,0.000457763671875,13.715744018554688,57.52732473137375
138.6791229248047,135.73562622070312,187.6375732421875,37.923853277319864,36.07761778025511,30.71529697688799,151.5870361328125,0.29852203620934326,1.5214601366888587,1.1723073767426513,1.5497499732401465,3.977886452952646,0.004638671875,0.0149078369140625,0.0774688720703125,0.3128662109375,0.3267364501953125,0.1522674560546875,0.0970458984375,0.014068603515625,0.004486083984375,0.015594482421875,0.07940673828125,0.3417816162109375,0.3237152099609375,0.1484832763671875,0.0787811279296875,0.00775146484375,0.0,0.002960205078125,0.0090484619140625,0.0180816650390625,0.118377685546875,0.391387939453125,0.3380279541015625,0.1221160888671875,34.1162109375,86.8085130636996
116.91474914550781,124.53742980957031,154.2151641845703,17.660881022697115,15.503548583698182,12.971794029184716,132.5421142578125,0.6990846833410181,3.9666767338719993,5.736380494637338,0.9582565646534817,12.325667604955811,0.0,4.57763671875e-05,0.060577392578125,0.715301513671875,0.193878173828125,0.0292510986328125,0.000946044921875,0.0,0.0,6.103515625e-05,0.0272216796875,0.5637969970703125,0.38336181640625,0.0254364013671875,0.0001220703125,0.0,0.0,0.0,0.0,0.003143310546875,0.692657470703125,0.2894439697265625,0.0147552490234375,0.0,1.906585693359375,21.96689060382734
153.3247833251953,158.2135009765625,171.1830596923828,16.55872045011315,16.633298111129672,9.502451395972187,161.53427124023438,0.758871852358483,7.789248311356026,8.865498763618362,0.14399220521045208,18.396841797943154,0.0,0.0,6.103515625e-05,0.0700836181640625,0.5573883056640625,0.3719940185546875,0.0004730224609375,0.0,0.0,0.0,6.103515625e-05,0.0601959228515625,0.4414520263671875,0.497314453125,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.133758544921875,0.8638763427734375,0.0023651123046875,0.0,2.19451904296875,23.55390502925319
136.40945434570312,147.020751953125,163.57205200195312,21.827383548612463,19.69206597650048,18.082970772152304,150.76889038085938,0.16811452072008545,1.655442348061733,4.233027643560213,3.70046700118084,11.339095156266296,9.1552734375e-05,0.001617431640625,0.030029296875,0.3035125732421875,0.53240966796875,0.124481201171875,0.007476806640625,0.0003814697265625,4.57763671875e-05,0.0010833740234375,0.007537841796875,0.140350341796875,0.6002655029296875,0.2379608154296875,0.01226806640625,0.00048828125,0.0,0.000518798828125,0.0024566650390625,0.023529052734375,0.364776611328125,0.557830810546875,0.0496673583984375,0.001220703125,74.86656188964844,116.12911431972515
57.723968505859375,93.77513122558594,203.9584503173828,20.520000318215274,24.08516051650025,23.705143656127955,122.606201171875,0.2919284453692987,6.391214080311595,2.607500010876702,1.8831586904567246,5.081076545406532,0.06256103515625,0.6175537109375,0.279388427734375,0.0294952392578125,0.0082550048828125,0.0025177001953125,0.0002288818359375,0.0,0.0102691650390625,0.0697021484375,0.4584197998046875,0.3951873779296875,0.0531158447265625,0.0113372802734375,0.0019073486328125,6.103515625e-05,6.103515625e-05,0.005157470703125,0.0086669921875,0.0092926025390625,0.0115814208984375,0.1118927001953125,0.752227783203125,0.1011199951171875,37.33795166015625,90.15018047216367
